vtx,cx,cy,cz,hx,hy,hz,fx,fy,fz
6578,0,0,0,-0.000381742,0.00236524,0.00717887,-0.000381742,0.00236524,0.00717887
6579,0,0,0,-0.00434931,0.00605258,0.00377471,-0.00434931,0.00605258,0.00377471
6580,0,0,0,-0.00166927,-0.00513877,-0.000278993,-0.00166927,-0.00513877,-0.000278993
6581,0,0,0,-0.00473612,0.00403157,-0.00128957,-0.00473612,0.00403157,-0.00128957
6582,0,0,0,-0.00859418,0.00385933,-0.00163973,-0.00859418,0.00385933,-0.00163973
6583,0,0,0,-0.00422297,-0.0103795,-0.00655654,-0.00422297,-0.0103795,-0.00655654
6584,0,0,0,-0.00204779,-0.00282009,-0.00194409,-0.00204779,-0.00282009,-0.00194409
6585,0,0,0,-0.00163629,-0.00145402,0.00113256,-0.00163629,-0.00145402,0.00113256
6586,0,0,0,0.0171624,-0.00148599,0.00386565,0.0171624,-0.00148599,0.00386565
6587,0,0,0,-0.00718752,0.00164107,-0.0024878,-0.00718752,0.00164107,-0.0024878
6588,0,0,0,-0.00281546,0.0016757,-0.000118973,-0.00281546,0.0016757,-0.000118973
6589,0,0,0,-0.0213422,-0.00359874,-0.0059475,-0.0213422,-0.00359874,-0.0059475
6590,0,0,0,-0.00367776,0.00171194,-0.000458603,-0.00367776,0.00171194,-0.000458603
6591,0,0,0,-0.0076472,0.00247495,-0.00429864,-0.0076472,0.00247495,-0.00429864
6592,0,0,0,0.00895557,-0.00270164,0.0107392,0.00895557,-0.00270164,0.0107392
6593,0,0,0,0.00206136,-0.00944301,0.022421,0.00206136,-0.00944301,0.022421
6594,0,0,0,0.00154691,-0.00308284,0.00429739,0.00154691,-0.00308284,0.00429739
6595,0,0,0,-0.00566853,-0.00998686,-0.00659368,-0.00566853,-0.00998686,-0.00659368
