f,i0,i1,i2
12165,3180,3178,6307
12166,2848,2786,5119
12167,1401,608,7809
12168,5484,6820,6825
12169,6421,6423,6820
12170,6421,6820,6979
12171,2763,2762,5103
12172,30,1255,1444
12173,2192,2191,7055
12174,1441,2892,2947
12175,3428,997,5422
12176,274,2027,2035
12177,4891,395,4894
12178,4556,3780,6480
12179,3910,5663,6986
12180,6857,3910,6986
12181,607,6995,7049
12182,2278,2277,4225
12183,3626,3629,4500
12184,514,484,2456
12185,2300,421,2315
12186,281,2059,4192
12187,6657,1857,6909
12188,1302,132,1791
12189,3219,3264,3272
12190,4539,3729,4540
12191,227,161,4174
12192,1231,6566,6878
12193,1231,6878,6993
12194,6566,5746,6878
12195,6878,5746,6993
12196,1287,832,2717
12197,204,2002,2007
12198,6036,155,6577
12199,4018,155,6036
12200,164,155,4018
12201,155,164,6994
12202,164,1757,4720
12203,164,4720,6994
12204,4362,3056,6757
12205,1,9,1518
12206,253,1988,1989
12207,6397,3929,6398
12208,2132,4852,4864
12209,2686,2722,4285
12210,2556,571,6932
12211,6635,34,6899
12212,6899,34,7001
12213,1090,3631,3632
12214,3785,4561,5583
12215,4681,71,6641
12216,6641,71,7003
12217,1653,4681,6641
12218,1655,1653,4683
12219,6645,115,6904
12220,6905,163,7005
12221,163,1329,7005
12222,3131,873,5263
12223,2836,671,4295
12224,1727,4143,4688
12225,814,3010,3035
12226,5371,5369,6794
12227,5415,3377,6370
12228,325,6673,6915
12229,325,6915,7008
12230,1505,728,2911
12231,356,6676,6917
12232,356,6917,7010
12233,356,4888,6098
12234,4888,356,7010
12235,356,6098,6676
12236,4062,4072,6569
12237,378,405,2256
12238,405,378,7011
12239,77,1724,1725
12240,3098,818,4366
12241,5628,3845,5632
12242,578,619,7062
12243,7024,578,7062
12244,619,5053,7062
12245,4901,2243,4902
12246,597,2593,2615
12247,3860,3893,5673
12248,186,227,1899
12249,4355,3071,6761
12250,466,497,2413
12251,433,2361,4961
12252,451,6690,6926
12253,451,6926,7014
12254,3848,3896,5676
12255,2104,304,2105
12256,2735,2739,5094
12257,2695,1401,7809
12258,2378,2332,6127
12259,1667,67,6640
12260,1357,556,3378
12261,5631,5628,6042
12262,1727,122,1756
12263,2404,487,2472
12264,487,2404,4953
12265,2061,2026,4822
12266,985,3391,3405
12267,3847,3838,6863
12268,4417,3328,5350
12269,4983,3029,5441
12270,1900,1877,4772
12271,3981,6541,6873
12272,3373,4424,5380
12273,2804,671,2836
12274,3387,3400,4431
12275,2700,521,4993
12276,2356,2365,2372
12277,1429,7772,7774
12278,388,2280,4899
12279,770,2894,2909
12280,2659,2647,5062
12281,610,640,2677
12282,640,610,7030
12283,737,751,2982
12284,3744,1137,5569
12285,4409,3307,5879
12286,2802,715,2803
12287,5435,3485,5889
12288,808,1459,3085
12289,3480,3481,5432
12290,879,6968,7040
12291,861,847,3125
12292,847,861,7034
12293,2076,4205,5794
12294,814,817,2996
12295,845,1557,3070
12296,212,1913,1914
12297,1963,1964,4182
12298,1148,3770,4544
12299,900,6784,6966
12300,900,6966,7039
12301,900,6320,6784
12302,3290,937,5328
12303,937,3290,7041
12304,6364,964,6798
12305,949,6792,6971
12306,949,6971,7042
12307,4174,1958,4181
12308,3595,3596,6434
12309,4563,5604,5937
12310,3616,3590,5491
12311,19,1534,1535
12312,4274,2629,5813
12313,1924,247,2011
12314,3728,4539,4540
12315,3030,5215,5217
12316,3878,3857,6518
12317,4089,3737,5761
12318,1,5776,5961
12319,3627,1100,3645
12320,182,149,1851
12321,2491,2492,4254
12322,2251,4936,6090
12323,275,2030,4809
12324,146,149,1802
12325,790,791,3008
12326,6987,1192,6991
12327,6991,1192,7048
12328,1187,5629,5630
12329,2535,5011,5804
12330,2565,2491,4995
12331,1223,3954,3963
12332,3538,3543,4469
12333,2712,2725,6195
12334,2150,2180,4212
12335,4408,944,5340
12336,5582,4546,5932
12337,6184,2990,6717
12338,1037,3531,6816
12339,4862,7056,7077
12340,6053,226,6659
12341,6659,226,6911
12342,6911,226,7006
12343,7006,226,7054
12344,2756,2915,2916
12345,2881,2882,5128
12346,1953,4791,4811
12347,4534,6845,6984
12348,5059,609,7063
12349,758,4335,5188
12350,609,6940,7025
12351,609,7025,7063
12352,2437,2407,4959
12353,609,6717,6940
12354,571,2556,2618
12355,1214,4589,5701
12356,1873,1863,4762
12357,1908,1969,1970
12358,1648,83,1685
12359,1847,206,1848
12360,1690,86,4143
12361,158,122,1345
12362,206,217,1949
12363,4111,1507,6629
12364,98,101,1655
12365,6752,741,6953
12366,6953,741,7068
12367,2431,2471,6135
12368,1530,6,7074
12369,1483,1530,7074
12370,7054,226,7076
12371,6,7,7051
12372,7,6999,7051
12373,1902,1297,3040
12374,3594,1791,4726
12375,494,2445,4103
12376,5722,6532,6547
12377,545,2519,2525
12378,2717,832,3130
12379,1626,50,4661
12380,2720,2696,4281
12381,7008,336,7056
12382,7056,336,7077
12383,1054,3585,4479
12384,4048,1238,5749
12385,6254,2910,6753
12386,1221,3992,5724
12387,6773,6299,6961
12388,1048,1054,6416
12389,1027,3482,4983
12390,999,3431,3453
12391,3908,3898,6526
12392,910,3261,5314
12393,4617,1509,5776
12394,5562,1275,5761
12395,3675,4519,6839
12396,2208,355,6685
12397,965,5876,6146
12398,1330,7233,7234
12399,404,2257,2266
12400,3150,3126,5259
12401,2356,417,2365
12402,7084,610,7094
12403,2236,2237,4899
12404,3533,5462,5893
12405,1061,3591,4486
12406,5896,1030,6613
12407,614,2664,5050
12408,614,5050,7094
12409,5537,4518,6836
12410,6320,5283,6784
12411,4465,6890,6980
12412,617,6719,6941
12413,3556,3557,6417
12414,5478,5484,6422
12415,1496,503,1498
12416,3579,3532,4482
12417,2829,702,2853
12418,1839,1774,4747
12419,5913,5915,6619
12420,3459,1370,4982
12421,788,3017,3024
12422,206,220,1848
12423,2634,2622,6995
12424,171,1811,1865
12425,5256,4365,6294
12426,3251,3239,5310
12427,2053,7009,7057
12428,3287,3300,6340
12429,2655,2678,4279
12430,906,942,3257
12431,4974,2440,6132
12432,6288,1307,6771
12433,392,404,2301
12434,3288,3287,5334
12435,1802,182,1814
12436,3013,3008,5222
12437,6286,3097,6769
12438,823,3096,3100
12439,1006,3454,5421
12440,645,2720,4281
12441,1092,3616,3628
12442,5599,5597,6663
12443,2845,2846,4305
12444,1611,1619,5998
12445,196,1803,1829
12446,7009,288,7057
12447,1719,3226,5305
12448,1076,3620,6443
12449,4750,1842,6025
12450,852,3099,3100
12451,1640,80,1675
12452,3071,3051,5224
12453,3584,3583,4484
12454,2786,2748,5119
12455,4927,6111,6112
12456,373,397,7100
12457,790,772,791
12458,699,2759,5130
12459,597,2480,2575
12460,5441,3029,6811
12461,462,2369,4235
12462,5489,1055,5903
12463,1609,62,4685
12464,3219,5301,6783
12465,6915,2133,7008
12466,1492,1055,3584
12467,5296,5292,6781
12468,5383,977,6355
12469,3384,3385,5382
12470,397,373,2241
12471,2440,4972,6132
12472,2262,2282,4918
12473,827,3023,3031
12474,2580,4265,6186
12475,380,7007,7055
12476,794,2996,3005
12477,7099,373,7100
12478,3516,3558,3559
12479,3329,956,5353
12480,1354,1293,2360
12481,4529,1125,5552
12482,893,898,4374
12483,3275,929,5339
12484,5831,5197,6258
12485,1492,3584,3697
12486,58,63,1597
12487,5300,3218,6315
12488,3190,5292,5296
12489,3673,4521,5919
12490,2096,6089,6674
12491,823,818,3096
12492,104,1687,1702
12493,343,4885,4886
12494,3531,3568,6816
12495,7007,2169,7055
12496,1521,10,1523
12497,267,277,299
12498,2522,2521,5008
12499,1001,5389,6362
12500,4336,5197,5831
12501,975,3416,6610
12502,3195,5296,5297
12503,6443,1061,6832
12504,5167,4336,5831
12505,3373,3380,4424
12506,2999,3002,4341
12507,3051,3052,4352
12508,3665,1107,3689
12509,570,2471,4252
12510,1015,1024,5424
12511,503,4249,4973
12512,2114,4841,4856
12513,1855,4162,4756
12514,570,502,6135
12515,2320,2279,4917
12516,1709,122,1720
12517,941,936,3302
12518,2302,413,4919
12519,413,2287,4919
12520,413,2302,6119
12521,2264,2302,4919
12522,2189,322,2232
12523,2189,2232,2264
12524,2287,369,4919
12525,369,2264,4919
12526,369,2189,2264
12527,322,2183,2232
12528,1474,322,2189
12529,5389,5382,6362
12530,6955,6760,7892
12531,3434,3464,3472
12532,557,1284,4266
12533,369,1474,2189
12534,369,1341,1474
12535,2144,322,2145
12536,322,1474,2145
12537,2271,2300,2315
12538,2145,1474,3897
12539,1372,1180,1470
12540,2509,990,3389
12541,3933,5696,6868
12542,2594,2627,2628
12543,2714,667,2741
12544,1341,390,2222
12545,4530,1099,5551
12546,3337,955,3341
12547,1165,6482,6854
12548,2509,3387,4431
12549,3827,3794,6510
12550,5230,3058,6291
12551,1771,93,4713
12552,2049,2096,6674
12553,1503,1500,2354
12554,506,505,2481
12555,4488,5495,6431
12556,6819,1324,6978
12557,3935,3952,4592
12558,1139,1116,3707
12559,6575,114,6880
12560,3300,923,5355
12561,731,764,2860
12562,401,2234,4219
12563,5834,688,6258
12564,3734,3728,6468
12565,5484,3602,6422
12566,470,500,1369
12567,1816,1281,3637
12568,821,3045,3063
12569,530,2565,6694
12570,6138,2445,6696
12571,2470,2434,4245
12572,2354,1500,2497
12573,2493,2486,6710
12574,990,4431,5388
12575,1892,3040,6035
12576,463,485,494
12577,733,688,6244
12578,373,387,1497
12579,3527,5899,6396
12580,2093,1386,2863
12581,5368,962,6350
12582,3981,5741,6541
12583,2916,2915,5166
12584,1565,1566,7052
12585,1281,1356,5755
12586,2498,1414,3930
12587,2565,4262,6694
12588,4262,2504,6694
12589,2565,2573,4263
12590,1363,1376,3974
12591,882,3166,6322
12592,166,1735,4083
12593,494,485,2486
12594,1354,2458,4015
12595,4519,3675,4524
12596,1340,4009,5515
12597,1485,1495,2498
12598,1495,776,3508
12599,1945,242,2023
12600,4784,4770,6035
12601,5389,1001,5396
12602,2329,1309,6691
12603,4385,880,5295
12604,219,1351,1927
12605,253,259,2068
12606,5232,4355,6597
12607,1356,3634,5755
12608,3432,5403,6379
12609,2016,2064,2066
12610,4130,1614,5987
12611,244,1902,4108
12612,2247,2246,4221
12613,1722,118,1737
12614,3040,1898,4782
12615,3974,3078,3999
12616,736,733,3849
12617,6314,5296,6781
12618,4022,4014,5742
12619,5292,891,6781
12620,2087,2081,4200
12621,3883,1170,5668
12622,1743,142,4697
12623,5931,1124,6470
12624,3881,3874,5664
12625,1189,6859,6987
12626,1189,6514,6859
12627,6039,5652,6514
12628,5652,5650,6514
12629,5650,1192,6987
12630,2222,345,4037
12631,1189,3884,5665
12632,1189,5665,6514
12633,3880,5652,6039
12634,1192,5629,7048
12635,1140,5571,5944
12636,3866,5650,5652
12637,1192,5627,5629
12638,3866,5633,5650
12639,4562,3784,6478
12640,2030,4195,4823
12641,119,1744,1797
12642,1797,4727,4735
12643,107,1448,1752
12644,107,119,1448
12645,1752,1448,2079
12646,119,1672,1673
12647,1752,2079,4728
12648,119,107,1672
12649,4576,3812,5611
12650,3818,5623,6498
12651,3804,3818,4577
12652,3816,4576,5611
12653,3805,3781,3812
12654,3832,5611,5620
12655,3812,1150,5611
12656,5623,1168,6498
12657,3837,3818,6498
12658,1153,3804,4577
12659,3818,3806,4577
12660,5623,3839,6907
12661,3832,3816,5611
12662,3804,1153,3805
12663,5611,1150,5620
12664,1168,3837,6498
12665,1168,5623,6907
12666,3818,3837,4571
12667,3806,1153,4577
12668,3806,3818,4571
12669,2115,2080,6096
12670,2080,2115,4199
12671,3837,1172,4571
12672,4567,3806,4571
12673,3796,1153,3806
12674,3837,1168,6042
12675,4571,1172,5923
12676,4567,4571,5923
12677,3796,3806,4567
12678,2080,332,6096
12679,1152,6480,6494
12680,1159,1152,4035
12681,3786,1158,3814
12682,1158,1176,3814
12683,4495,1075,5499
12684,3589,1082,3618
12685,3605,3578,5486
12686,3578,3577,5486
12687,3605,3589,3618
12688,3578,5907,6424
12689,3581,6424,6427
12690,3599,3581,6427
12691,5488,1064,5905
12692,3611,1064,5488
12693,1075,3601,3697
12694,3601,1075,4499
12695,3577,4481,5486
12696,6424,5485,6427
12697,5907,5485,6424
12698,5485,5487,6427
12699,3581,3577,6424
12700,3577,3578,6424
12701,3577,3581,4483
12702,3599,6427,6826
12703,1078,3617,5496
12704,5483,5488,5905
12705,5499,4484,6429
12706,5508,3611,6440
12707,3617,1078,6440
12708,4481,3565,5486
12709,4481,3577,4483
12710,6427,5487,6826
12711,3617,3598,5496
12712,4483,3581,5500
12713,3581,3599,5500
12714,5490,3599,5900
12715,5513,1065,5900
12716,1065,5490,5900
12717,3566,5483,5905
12718,3615,1083,4495
12719,3366,3394,4420
12720,3611,3610,6440
12721,3610,3617,6440
12722,5487,4491,6826
12723,4491,3598,6826
12724,3598,4490,6826
12725,3598,3617,4490
12726,3598,4491,5496
12727,5900,3599,6826
12728,3599,5490,5500
12729,4491,5487,6827
12730,5490,3587,5500
12731,4490,5900,6826
12732,4490,3617,5900
12733,3241,5867,6324
12734,3223,3213,3224
12735,3236,916,6338
12736,3444,5405,5414
12737,3430,3445,4443
12738,3259,920,3260
12739,4411,3321,4413
12740,5405,995,5414
12741,3228,3259,3260
12742,1288,3236,4065
12743,3260,920,5326
12744,920,3277,5326
12745,3203,3269,4402
12746,354,319,377
12747,1004,1010,4442
12748,4347,3101,5250
12749,3027,2965,4346
12750,1288,916,3236
12751,908,3228,3260
12752,3269,3250,4402
12753,95,1645,1646
12754,4393,915,5308
12755,1343,1373,3858
12756,3718,3694,5546
12757,3684,5560,6460
12758,5544,3684,6460
12759,1082,3580,3993
12760,4272,4273,7072
12761,6473,3693,6852
12762,1124,4528,5553
12763,4528,3712,5553
12764,3703,3712,4528
12765,2622,2621,4272
12766,5576,3693,6473
12767,5550,5540,6462
12768,1119,5540,5550
12769,1124,5553,6849
12770,5540,4520,5920
12771,4520,4528,5920
12772,3712,3703,4532
12773,4520,3703,4528
12774,602,2631,2634
12775,5540,5920,6452
12776,5540,6452,6462
12777,3712,4531,5553
12778,3711,3712,4532
12779,3712,3711,4531
12780,1383,427,2318
12781,1119,4517,5540
12782,3679,4520,5540
12783,3703,1118,4532
12784,3701,3711,4532
12785,3678,3703,4520
12786,339,2228,6683
12787,2322,2355,6121
12788,385,2313,6687
12789,1571,4130,5987
12790,5525,6447,6448
12791,1394,432,7016
12792,1119,3672,4517
12793,4517,3679,5540
12794,3679,3678,4520
12795,3678,1118,3703
12796,1118,3701,4532
12797,2277,423,4915
12798,2322,6121,6687
12799,1367,4284,5811
12800,3169,3170,5855
12801,3170,4376,5279
12802,4379,5279,5854
12803,5278,3169,5855
12804,5854,5279,6300
12805,3244,3223,3245
12806,911,3244,5312
12807,3223,911,4390
12808,3223,927,3245
12809,941,3244,3245
12810,916,5329,6338
12811,5312,3244,6789
12812,3213,3223,4390
12813,3244,941,6789
12814,3284,928,3291
12815,927,3223,3224
12816,3245,927,3292
12817,941,3245,3292
12818,5418,1006,5421
12819,3447,3423,5420
12820,3459,1006,5418
12821,3477,3454,3487
12822,5329,5332,6338
12823,3450,3438,3451
12824,2883,748,4309
12825,3289,3284,3291
12826,3292,1486,3295
12827,936,3292,3295
12828,5332,914,6338
12829,920,914,3284
12830,3284,914,5332
12831,2014,2001,6059
12832,934,3291,3301
12833,934,3289,3291
12834,920,3284,3289
12835,3295,1486,6341
12836,3277,920,3289
12837,5645,5648,6511
12838,5645,3865,6512
12839,3865,5638,5647
12840,3854,3877,5637
12841,3877,5648,6992
12842,5648,5645,6513
12843,5646,5645,6512
12844,3865,5647,6512
12845,5959,4639,6628
12846,6513,5645,6858
12847,5645,5646,6858
12848,1186,5646,6512
12849,5647,3864,6512
12850,1689,1727,4688
12851,860,5854,6300
12852,5621,1186,6512
12853,3864,5621,6512
12854,362,323,1489
12855,38,1636,4687
12856,524,6239,6748
12857,524,1499,6239
12858,1499,5169,6239
12859,539,1355,6239
12860,1284,539,4325
12861,5169,539,6239
12862,3979,1284,4325
12863,6306,5177,6775
12864,748,6775,6962
12865,748,4310,5156
12866,748,2883,4310
12867,41,35,5982
12868,2621,2629,4273
12869,2629,5044,5813
12870,548,2590,5044
12871,2277,2278,2289
12872,385,402,2248
12873,2278,402,2289
12874,2248,394,6683
12875,5044,2590,5813
12876,4914,408,6109
12877,1071,3595,5497
12878,4494,3602,5911
12879,6431,5507,6438
12880,5507,5912,6438
12881,6438,5912,6830
12882,6431,6438,6830
12883,5912,3603,6830
12884,4494,6828,6831
12885,3602,4494,6831
12886,4494,5507,6828
12887,5507,5495,6828
12888,6828,5495,6829
12889,1062,1067,6829
12890,1068,1062,5501
12891,6423,5911,6825
12892,5911,3602,6825
12893,1067,3602,6831
12894,6439,6828,6829
12895,6828,6439,6831
12896,1067,1062,5480
12897,3602,5484,6825
12898,3602,1067,5909
12899,160,1830,4753
12900,1830,203,1847
12901,5672,1200,5691
12902,3854,3851,5638
12903,1371,3471,3663
12904,3663,3471,5531
12905,3653,1094,3663
12906,3653,3663,3671
12907,3671,3663,5531
12908,3471,1371,3659
12909,1094,1371,3663
12910,3471,1106,5531
12911,1108,3653,3671
12912,2238,1089,4071
12913,1106,3671,5531
12914,1106,3471,3659
12915,1089,1816,3637
12916,1375,2238,4071
12917,3671,1106,3710
12918,3643,1371,3965
12919,1103,1371,3643
12920,1371,1103,3659
12921,1106,3659,3706
12922,1108,3671,3707
12923,1089,3692,4071
12924,1286,1375,4071
12925,3707,3671,3710
12926,3642,1103,3643
12927,3659,1103,3677
12928,3659,3677,3706
12929,6321,4392,6785
12930,5307,5871,6607
12931,1106,3709,3710
12932,1106,3706,3709
12933,1103,3661,3677
12934,1139,3707,3710
12935,3677,1110,3706
12936,3676,1110,3677
12937,1139,3710,5930
12938,1747,1759,7704
12939,1109,3718,5557
12940,1123,1109,5557
12941,4538,1123,5557
12942,3694,1109,6463
12943,3720,1116,6570
12944,6459,5544,6460
12945,1109,3698,3702
12946,3718,5546,6842
12947,5557,3718,6842
12948,5546,5544,6459
12949,5080,638,7029
12950,1109,3702,5549
12951,5307,4392,6321
12952,1109,5549,6463
12953,5546,6461,6842
12954,5546,6459,6461
12955,2932,5176,6245
12956,3735,3737,4542
12957,3709,3735,5930
12958,3735,4542,5930
12959,1700,1136,4541
12960,1138,1136,1700
12961,3706,3708,3709
12962,3737,4089,4542
12963,3710,3709,5930
12964,3706,1110,3708
12965,4836,3946,6055
12966,2074,3946,4836
12967,102,1747,7704
12968,7702,102,7704
12969,3946,3957,6055
12970,321,2074,2075
12971,2074,1385,3946
12972,126,1322,1418
12973,110,1688,7704
12974,115,1418,3915
12975,3957,2005,6055
12976,3946,1380,3957
12977,1385,1380,3946
12978,2084,2075,4202
12979,321,2075,2084
12980,4202,2075,4837
12981,321,1400,2074
12982,1400,1385,2074
12983,1418,1322,3915
12984,1380,2102,3957
12985,2048,2084,4202
12986,2048,4202,4829
12987,334,321,2084
12988,2020,2048,4829
12989,1187,3903,3904
12990,1199,1209,5716
12991,3885,3931,3932
12992,5703,5687,6538
12993,3916,5682,5687
12994,3903,1187,4599
12995,3789,1140,4569
12996,4568,5598,6067
12997,5184,2975,6246
12998,2918,5184,6252
12999,2993,801,2994
13000,2976,801,4588
13001,2975,2984,6246
13002,766,5184,6246
13003,5184,766,6252
13004,5192,1393,6256
13005,779,5192,6256
13006,779,2993,2994
13007,784,766,6246
13008,2926,766,2963
13009,1393,2963,6256
13010,765,1393,5192
13011,3964,1422,4012
13012,3964,4012,5739
13013,62,1630,1660
13014,3985,4002,4598
13015,3977,1219,4012
13016,1219,4011,4012
13017,4012,4011,5739
13018,4096,1249,5754
13019,1249,4073,5754
13020,1249,4096,4099
13021,4598,4002,5735
13022,4002,3985,4601
13023,4002,2275,4224
13024,4041,3964,5739
13025,4074,4096,5754
13026,4073,4074,5754
13027,4073,1249,5765
13028,1249,4099,5769
13029,4601,3985,5723
13030,4073,1232,4074
13031,4002,4224,5735
13032,2275,4002,4601
13033,2275,3971,4224
13034,4011,1219,5733
13035,3964,4041,6552
13036,5765,1249,5769
13037,4099,4096,5768
13038,3970,5721,6548
13039,2275,4913,5721
13040,2275,4601,4913
13041,1219,4600,5733
13042,4074,4090,4096
13043,4100,5765,5769
13044,4099,5767,5769
13045,4092,4099,5768
13046,4025,4601,5723
13047,4099,4106,5767
13048,4099,4092,5762
13049,4106,4099,5762
13050,6760,5229,6957
13051,5229,3077,6957
13052,4364,3077,5241
13053,6269,6760,6957
13054,3077,6269,6957
13055,6269,6277,6760
13056,666,645,2613
13057,645,2597,2613
13058,666,2613,2679
13059,2679,2613,6189
13060,2613,2597,6725
13061,6189,2613,6725
13062,2597,645,5055
13063,1260,666,2679
13064,5074,2679,6189
13065,1658,1260,2679
13066,588,6189,6725
13067,645,666,2732
13068,4269,2597,5055
13069,1658,2679,5074
13070,588,5074,6189
13071,588,6725,6943
13072,588,1658,5074
13073,2602,588,6943
13074,2479,2602,6943
13075,1950,1984,4803
13076,1984,6075,6667
13077,198,1454,1466
13078,198,183,1955
13079,198,1955,1967
13080,1967,4179,4797
13081,4179,4180,5788
13082,4803,6053,6659
13083,4809,4180,6667
13084,1950,263,1984
13085,1950,4803,6659
13086,1984,263,6075
13087,1454,198,6050
13088,198,1967,3907
13089,1967,4797,5683
13090,4797,4179,5788
13091,4180,251,5788
13092,251,4180,4809
13093,1950,6659,6911
13094,198,4792,6050
13095,198,3907,4792
13096,3907,1967,5683
13097,251,4797,5788
13098,192,6048,7054
13099,183,5771,7076
13100,295,4824,4833
13101,2030,275,4833
13102,2026,2061,4193
13103,295,4833,6065
13104,275,4192,4833
13105,295,6065,6074
13106,4833,2059,6065
13107,4192,2059,4833
13108,681,649,2739
13109,649,2725,2739
13110,2739,2725,5094
13111,5094,2725,6199
13112,337,327,2175
13113,634,5094,6199
13114,5164,2907,6236
13115,5181,757,6236
13116,757,5164,6236
13117,4329,755,7038
13118,757,2911,5164
13119,2938,755,4329
13120,776,1495,4648
13121,36,5973,6635
13122,34,1565,7052
13123,34,1266,1565
13124,5973,1266,6635
13125,2914,2925,6243
13126,36,6635,6899
13127,1565,1266,4105
13128,1266,5973,5974
13129,1568,1266,5974
13130,2914,1485,5165
13131,4632,4630,4636
13132,4630,1568,5974
13133,1544,4630,4632
13134,26,4632,4636
13135,1544,1568,4630
13136,1495,1485,4648
13137,1543,1544,4632
13138,5646,5678,6858
13139,3898,3879,6862
13140,3898,5679,6526
13141,5702,5692,6536
13142,5679,3898,6862
13143,1202,5679,6862
13144,1670,1669,4136
13145,2572,2617,5042
13146,56,1635,1636
13147,860,1271,5247
